Batch	Source Language	ID	Type	Text	English MT	Arabic MT	Annotator ID	Bias	Propaganda	Comments
B13	Arabic	556	IAA	#تغطية_مباشرة – حماس تعلن استشهاد صالح العاروري واثنين من قادة القسام بعملية اغتيال بمسيرة إسرائيلية في الضاحية الجنوبية في بيروت يمكنكم متابعة تطورات #حرب_غزة عبر قناة الجزيرة على واتساب: http://aja.me/zktxv2:=:https://www.whatsapp.com/channel/0029Va6craYBPzjV7DvMBF3I	#Live_Coverage - Hamas announces the martyrdom of Saleh Al-Arouri and two Al-Qassam commanders in an assassination operation during an Israeli march in the southern suburb of Beirut. You can follow the developments of the #Gaza_War via Al Jazeera on WhatsApp: http://aja.me/zktxv2 :=: https://www. whatsapp.com/channel/0029Va6craYBPzjV7DvMBF3I	#تغطية_مباشرة – حماس تعلن استشهاد صالح العاروري واثنين من قادة القسام بعملية اغتيال بمسيرة إسرائيلية في الضاحية الجنوبية في بيروت يمكنكم متابعة تطورات #حرب_غزة عبر قناة الجزيرة على واتساب: http://aja.me/zktxv2:=:https://www.whatsapp.com/channel/0029Va6craYBPzjV7DvMBF3I				
B13	Arabic	634	IAA	عاجل | "حمـ.ـاس": ندين هجوم أمريكا وبريطانيا على اليمن ونحملهما مسؤولية تداعياته على أمن المنطقة	Urgent | Hamas: We condemn the attack by America and Britain on Yemen and hold them responsible for its repercussions on the security of the region	عاجل | "حمـ.ـاس": ندين هجوم أمريكا وبريطانيا على اليمن ونحملهما مسؤولية تداعياته على أمن المنطقة				
B13	Arabic	725	IAA	رئيس المكتب السياسي لحركة حماس: العدو نزل عند شروط المقاومة وإرادة شعبنا الأبي ما أدى للتوصل لاتفاق الهدنة #الأخبار #حرب_غزة	Head of the Hamas Political Bureau: The enemy agreed to the conditions of resistance and the will of our proud people, which led to reaching a truce agreement #News #Gaza_War	رئيس المكتب السياسي لحركة حماس: العدو نزل عند شروط المقاومة وإرادة شعبنا الأبي ما أدى للتوصل لاتفاق الهدنة #الأخبار #حرب_غزة				
B13	Arabic	811	IAA	#عاجل | المتحدث باسم الحكومة الإسرائيلية: إذا أرادت حماس تمديد الهدنة فعليها إطلاق 10 محتجزين لقاء كل يوم هدنة إضافي #حرب_غزة	#Urgent | Israeli government spokesman: If Hamas wants to extend the truce, it must release 10 detainees for every additional truce day #Gaza_War	#عاجل | المتحدث باسم الحكومة الإسرائيلية: إذا أرادت حماس تمديد الهدنة فعليها إطلاق 10 محتجزين لقاء كل يوم هدنة إضافي #حرب_غزة				
B13	Arabic	812	IAA	فيديو نشرته "حماس" تقول إنه مشاهد لاشتباكات مقاتليها مع الجيش الإسرائيلي في خان يونس جنوب قطاع غزة. #الشرق #الشرق_للأخبار	A video published by Hamas that it says is scenes of its fighters clashing with the Israeli army in Khan Yunis, south of the Gaza Strip. #Al-Sharq #Al-Sharq_News	فيديو نشرته "حماس" تقول إنه مشاهد لاشتباكات مقاتليها مع الجيش الإسرائيلي في خان يونس جنوب قطاع غزة. #الشرق #الشرق_للأخبار				
B13	Arabic	1042	IAA	عاجل | المتحدث باسم الجيش الإسرائيلي: - "مصممون على تفكيك حمـ.ـاس لكن الطريق طويل" - "مقتل اثنين من جنودنا أحدهما في جباليا والآخر في خانيونس" - "أحد مواطنينا قتل في قصف من #لبنان وقمنا بالرد على مصدر النيران"	Urgent | Israeli army spokesman: - “We are determined to dismantle Hamas, but the road is long” - “Two of our soldiers were killed, one in Jabalia and the other in Khan Yunis” - “One of our citizens was killed in a bombing from #Lebanon, and we responded to the source of the fire.”	عاجل | المتحدث باسم الجيش الإسرائيلي: - "مصممون على تفكيك حمـ.ـاس لكن الطريق طويل" - "مقتل اثنين من جنودنا أحدهما في جباليا والآخر في خانيونس" - "أحد مواطنينا قتل في قصف من #لبنان وقمنا بالرد على مصدر النيران"				
B13	Arabic	1198	IAA	عاجل | المتحدث العسكري الإسرائيلي: - المعارك توقع إصابات ومهمتنا الانتصار في كل الأماكن ومنها جباليا والشجاعية - نؤكد نقل قوات خاصة من مواقعها في غلاف غزة قبل 7 أكتوبر وسنحقق في ذلك لاحقا - "لا توجد معلومات أكيدة لدينا عن قتل قادة من حماس في خانيونس"	Urgent | The Israeli military spokesman: - The battles cause casualties, and our mission is to win in all places, including Jabalia and Shuja’iya. - We confirm the transfer of special forces from their positions around the Gaza Strip before October 7, and we will investigate that later. - “We have no confirmed information about the killing of Hamas leaders in Khan Yunis.”	عاجل | المتحدث العسكري الإسرائيلي: - المعارك توقع إصابات ومهمتنا الانتصار في كل الأماكن ومنها جباليا والشجاعية - نؤكد نقل قوات خاصة من مواقعها في غلاف غزة قبل 7 أكتوبر وسنحقق في ذلك لاحقا - "لا توجد معلومات أكيدة لدينا عن قتل قادة من حماس في خانيونس"				
B13	Arabic	1313	IAA	تغطية صحفية | الباحث المصري سمير غطاس: «السفارة المصرية ترسل باسبورات المصريين في غزة لـ"إسرائيل" عشان تشيك على الأسماء إذا كان ليه علاقة بحمــ..ـاس ولا لأ، ولو ليه ميطلعش من القطاع»	Press coverage | Egyptian researcher Samir Ghattas: “The Egyptian embassy sends the passports of Egyptians in Gaza to “Israel” to check the names of whether he has a relationship with Hamas or not, and why he doesn’t leave the Gaza Strip.”	تغطية صحفية | الباحث المصري سمير غطاس: «السفارة المصرية ترسل باسبورات المصريين في غزة لـ"إسرائيل" عشان تشيك على الأسماء إذا كان ليه علاقة بحمــ..ـاس ولا لأ، ولو ليه ميطلعش من القطاع»				
B13	Arabic	1593	IAA	عاجل | "أسامة حمدان القيادي في حماس": - "هناك جهود واتصالات مع #قطر ومصر تهدف للتوصل إلى وقف لإطلاق النار لأسباب إنسانية" - "الاحتلال الإسرائيلي وبغطاء أمريكي يرفض بشكل معلن وقف إطلاق النار" - "مقاتلو القسام لا يزالون في خضم المواجهة مع الاحتلال ومعنوياتهم في الميدان عالية" - "نؤكد بكل ثقة أن أعداد قتلى الجيش الإسرائيلي أضعاف ما يعلن" - "الإسرائيليون يعترفون بكل وقاحة أن رواية الحقيقة تخدم حماس لذلك يكذبون" - "محاولات الإدارة الأمريكية لفرض الوصاية على الشعب الفلسطيني مرفوضة" - "شعبنا الفلسطيني بدأ مسيرة التحرير والعودة لاسترجاع حقوقه كاملة غير منقوصة" - "ندعو المشاركين في القمة العربية لرفض أي تدخل خارجي في الشأن الفلسطيني" - "ندعو المشاركين في القمة العربية لتفعيل أشكال المقاطعة للكيان النازي الإرهابي" - "الدول العربية والإسلامية تملك أوراقا وأدوات تمكنها من التصدي للضغوط الأمريكية" - "ندعو الشعوب المتضامنة مع أهلنا في غزة إلى تصعيد التظاهرات والضغوط"	Urgent | “Osama Hamdan, leader of Hamas”: - “There are efforts and contacts with #Qatar and Egypt aimed at reaching a ceasefire for humanitarian reasons” - “The Israeli occupation, with American cover, openly rejects the ceasefire” - “Al-Qassam fighters are still in the midst of the confrontation with the occupation.” “Their morale in the field is high.” - “We confirm with confidence that the number of deaths in the Israeli army is many times greater than what is announced.” - “The Israelis brazenly admit that telling the truth serves Hamas, so they lie.” - “The American administration’s attempts to impose guardianship over the Palestinian people are rejected.” - “Our Palestinian people have begun The process of liberation and return to regain his full and undiminished rights” - “We call on the participants in the Arab Summit to reject any external interference in the Palestinian issue” - “We call on the participants in the Arab Summit to activate forms of boycott of the terrorist Nazi entity” - “The Arab and Islamic countries have the cards and tools that enable them to confront the pressures American News - “We call on the people in solidarity with our people in Gaza to escalate the demonstrations and pressure.”	عاجل | "أسامة حمدان القيادي في حماس": - "هناك جهود واتصالات مع #قطر ومصر تهدف للتوصل إلى وقف لإطلاق النار لأسباب إنسانية" - "الاحتلال الإسرائيلي وبغطاء أمريكي يرفض بشكل معلن وقف إطلاق النار" - "مقاتلو القسام لا يزالون في خضم المواجهة مع الاحتلال ومعنوياتهم في الميدان عالية" - "نؤكد بكل ثقة أن أعداد قتلى الجيش الإسرائيلي أضعاف ما يعلن" - "الإسرائيليون يعترفون بكل وقاحة أن رواية الحقيقة تخدم حماس لذلك يكذبون" - "محاولات الإدارة الأمريكية لفرض الوصاية على الشعب الفلسطيني مرفوضة" - "شعبنا الفلسطيني بدأ مسيرة التحرير والعودة لاسترجاع حقوقه كاملة غير منقوصة" - "ندعو المشاركين في القمة العربية لرفض أي تدخل خارجي في الشأن الفلسطيني" - "ندعو المشاركين في القمة العربية لتفعيل أشكال المقاطعة للكيان النازي الإرهابي" - "الدول العربية والإسلامية تملك أوراقا وأدوات تمكنها من التصدي للضغوط الأمريكية" - "ندعو الشعوب المتضامنة مع أهلنا في غزة إلى تصعيد التظاهرات والضغوط"				
B13	Arabic	2032	IAA	قالت صحيفة معاريف الإسرائيلية، الأحد، إن حركة "حماس"، بدأت استعادة "سيطرتها المدنية" على بعض المناطق في شمال قطاع غزة التي انسحبت منها القوات البرية الإسرائيلية. التفاصيل: https://asharq.net/6180ixAqK:=:https://asharq.com/sub-live/politics/16371/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%B3%D8%AA%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%B3%D9%8A%D8%B7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%B4%D9%85%D8%A7%D9%84-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9/ #الشرق #الشرق_للأخبار	The Israeli newspaper Maariv said, on Sunday, that the Hamas movement began regaining its “civilian control” over some areas in the northern Gaza Strip from which Israeli ground forces withdrew. Details: https://asharq.net/6180ixAqK==:https://asharq.com/sub-live/politics/16371/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9 -%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AD%D9%85%D8%A7 %D8%B3-%D8%AA%D8%B3%D8%AA%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%B3%D9%8A%D8%B7 %D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%B4%D9% 85%D8%A7%D9%84-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9/ #East #East_News	قالت صحيفة معاريف الإسرائيلية، الأحد، إن حركة "حماس"، بدأت استعادة "سيطرتها المدنية" على بعض المناطق في شمال قطاع غزة التي انسحبت منها القوات البرية الإسرائيلية. التفاصيل: https://asharq.net/6180ixAqK:=:https://asharq.com/sub-live/politics/16371/%D8%B5%D8%AD%D9%8A%D9%81%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%B3%D8%AA%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%B3%D9%8A%D8%B7%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%B4%D9%85%D8%A7%D9%84-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9/ #الشرق #الشرق_للأخبار				
B13	Arabic	2067	IAA	#عاجل | إيهود أولمرت رئيس الوزراء الإسرائيلي الأسبق: على الحكومة الإسرائيلية وقف الحرب فورا وإعادة المخطوفين #حرب_غزة	#Urgent | Ehud Olmert, former Israeli Prime Minister: The Israeli government must immediately stop the war and return the kidnapped people #Gaza_War	#عاجل | إيهود أولمرت رئيس الوزراء الإسرائيلي الأسبق: على الحكومة الإسرائيلية وقف الحرب فورا وإعادة المخطوفين #حرب_غزة				
B13	Arabic	4124	IAA	الرئيس الأمريكي جو باين :" لن تكون هناك العودة الى الوضع الذي كان قائما قبل ال 7 من اوكتوبر" وأضاف يجب ان نذكر ان حماس لا تمثل السواد الأعظم من الشعب الفلسطيني وان زعماءه وعناصره يختبؤون وراء المدنيين. وعلى إسرائيل ان تعمل كل ما بوسعها للدفاع عن المدنيين العزل. وتابع يقول انه بعد الحرب يجب العودة الى حل الدولتين للشعبين.	US President Joe Payne: “There will be no return to the situation that existed before October 7.” He added, “We must remember that Hamas does not represent the majority of the Palestinian people, and that its leaders and members are hiding behind civilians.” Israel must do everything it can to defend defenseless civilians. He continued to say that after the war, we must return to the two-state solution for two peoples.	الرئيس الأمريكي جو باين :" لن تكون هناك العودة الى الوضع الذي كان قائما قبل ال 7 من اوكتوبر" وأضاف يجب ان نذكر ان حماس لا تمثل السواد الأعظم من الشعب الفلسطيني وان زعماءه وعناصره يختبؤون وراء المدنيين. وعلى إسرائيل ان تعمل كل ما بوسعها للدفاع عن المدنيين العزل. وتابع يقول انه بعد الحرب يجب العودة الى حل الدولتين للشعبين.				
B13	Arabic	4370	IAA	قرية بئيري التعاونية ، قصة ولادة وخراب ونهضة قرية بئيري أقيمت عام 1946 في النقب الغربي وأصبحت قرية مزدهرة تعتمد عل الزراعة المتطورة في الدفيئات وعلى مصنع حديث للطباعة ومصانع أخرى وفي يوم السبت السابع من أكتوبر اقتحم همجيو حماس -داعش القرية وذبحوا نحو 100 من سكانها العزل وبأبشع أساليب التنكيل والتمثيل بالجثث واختطفوا اخرين وقاموا بإضرام النار في المنازل والمباني الى حين تم قتلهم وطرد البقية من القرية على يد قوة من جيش الدفاع. وبعد اجراء مراسم دفن ضحايا الاعتداء الآثم والبربري تعهد سكان القرية بانهم صامدون وتاريخ الشعب اليهودي حافلا بمواقف الصمود والعزيمة وسيعيدون بناء ما تم تدميره ليكون صرحا مدعاة للافتخار .	Be'eri Cooperative Village, a story of birth, ruin, and renaissance. Be'eri Village was established in 1946 in the Western Negev and became a prosperous village relying on advanced agriculture in greenhouses and a modern printing factory and other factories. On Saturday, October 7, Hamas-ISIS guerrillas stormed the village and slaughtered about 100 of its defenseless residents in the most horrific manner. They used methods of torture and mutilation of bodies, kidnapped others, and set fire to homes and buildings until they were killed and the rest were expelled from the village by a force from the IDF. After holding the burial ceremony for the victims of the sinful and barbaric attack, the village residents pledged that they would be steadfast, and the history of the Jewish people was full of positions of steadfastness and determination, and they would rebuild what was destroyed to become a proud edifice.	قرية بئيري التعاونية ، قصة ولادة وخراب ونهضة قرية بئيري أقيمت عام 1946 في النقب الغربي وأصبحت قرية مزدهرة تعتمد عل الزراعة المتطورة في الدفيئات وعلى مصنع حديث للطباعة ومصانع أخرى وفي يوم السبت السابع من أكتوبر اقتحم همجيو حماس -داعش القرية وذبحوا نحو 100 من سكانها العزل وبأبشع أساليب التنكيل والتمثيل بالجثث واختطفوا اخرين وقاموا بإضرام النار في المنازل والمباني الى حين تم قتلهم وطرد البقية من القرية على يد قوة من جيش الدفاع. وبعد اجراء مراسم دفن ضحايا الاعتداء الآثم والبربري تعهد سكان القرية بانهم صامدون وتاريخ الشعب اليهودي حافلا بمواقف الصمود والعزيمة وسيعيدون بناء ما تم تدميره ليكون صرحا مدعاة للافتخار .				
B13	Arabic	6239	IAA	بايدن: الفلسطينيون لا علاقة لهم بهجمات حماس.. ويعانون بسببها	Biden: The Palestinians have nothing to do with Hamas attacks... and they suffer because of them	بايدن: الفلسطينيون لا علاقة لهم بهجمات حماس.. ويعانون بسببها				
B13	Arabic	14362	IAA	قطاع غزة: ساحة لمواجهات عسكرية متكررة بين إسرائيل وحماس..التقرير التالي يعرض لنا أبرز الحروب التي شنتها إسرائيل على القطاع منذ حصاره ↪️	The Gaza Strip: an arena for repeated military confrontations between Israel and Hamas.. The following report shows us the most prominent wars launched by Israel against the Strip since its siege ↪️	قطاع غزة: ساحة لمواجهات عسكرية متكررة بين إسرائيل وحماس..التقرير التالي يعرض لنا أبرز الحروب التي شنتها إسرائيل على القطاع منذ حصاره ↪️				
B13	Arabic	39073	IAA	في الصورة الملتقطة يوم 10 نوفمبر 2023 طفل مصاب يتلقى العلاج في مستشفى بمدينة خان يونس جنوب قطاع غزة. وقالت وزارة الصحة التي تديرها حركة حماس في غزة يوم الجمعة إن أكثر من 11 ألف فلسطيني قتلوا منذ اندلاع الصراع بين إسرائيل وحماس. ومن ناحية أخرى، قتل ما لايقل عن 1400 شخص فى إسرائيل، فيما تم احتجاز 239 شخصا كرهائن خلال هجمات حماس على إسرائيل يوم 7 أكتوبر.	In the photo taken on November 10, 2023, an injured child receives treatment in a hospital in the city of Khan Yunis in the southern Gaza Strip. The Hamas-run Health Ministry in Gaza said on Friday that more than 11,000 Palestinians have been killed since the outbreak of the conflict between Israel and Hamas. On the other hand, at least 1,400 people were killed in Israel, while 239 people were taken hostage during Hamas attacks on Israel on October 7.	في الصورة الملتقطة يوم 10 نوفمبر 2023 طفل مصاب يتلقى العلاج في مستشفى بمدينة خان يونس جنوب قطاع غزة. وقالت وزارة الصحة التي تديرها حركة حماس في غزة يوم الجمعة إن أكثر من 11 ألف فلسطيني قتلوا منذ اندلاع الصراع بين إسرائيل وحماس. ومن ناحية أخرى، قتل ما لايقل عن 1400 شخص فى إسرائيل، فيما تم احتجاز 239 شخصا كرهائن خلال هجمات حماس على إسرائيل يوم 7 أكتوبر.				
B13	Arabic	39401	IAA	حركة "حماس" تعتبر اتهامات مسؤول السياسة الخارجية في #الاتحاد_الأوروبي جوزيب #بوريل، لها باستخدام المستشفيات والمدنيين دروعا بشرية بمثابة "غطاء أوروبي لجرائم #إسرائيل http://v.aa.com.tr/3052459:=:https://www.aa.com.tr/ar/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/%D8%AD%D9%85%D8%A7%D8%B3-%D8%A7%D8%AA%D9%87%D8%A7%D9%85%D8%A7%D8%AA-%D8%A8%D9%88%D8%B1%D9%8A%D9%84-%D9%84%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%BA%D8%B7%D8%A7%D8%A1-%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%84%D8%AC%D8%B1%D8%A7%D8%A6%D9%85-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/3052459	The Hamas movement considers the accusations of #European_Union foreign policy official Josep #Borrell that it is using hospitals and civilians as human shields as a “European cover for #Israel’s crimes” http://v.aa.com.tr/3052459 :=: https://www .aa.com.tr/ar/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/%D8%AD%D9%85%D8%A7 %D8%B3-%D8%A7%D8%AA%D9%87%D8%A7%D9%85%D8%A7%D8%AA-%D8%A8%D9%88%D8%B1%D9%8A %D9%84-%D9%84%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%BA%D8%B7%D8%A7%D8%A1-%D8% A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%84%D8%AC%D8%B1%D8%A7%D8%A6%D9%85-%D8% A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/3052459	حركة "حماس" تعتبر اتهامات مسؤول السياسة الخارجية في #الاتحاد_الأوروبي جوزيب #بوريل، لها باستخدام المستشفيات والمدنيين دروعا بشرية بمثابة "غطاء أوروبي لجرائم #إسرائيل http://v.aa.com.tr/3052459:=:https://www.aa.com.tr/ar/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/%D8%AD%D9%85%D8%A7%D8%B3-%D8%A7%D8%AA%D9%87%D8%A7%D9%85%D8%A7%D8%AA-%D8%A8%D9%88%D8%B1%D9%8A%D9%84-%D9%84%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%BA%D8%B7%D8%A7%D8%A1-%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%84%D8%AC%D8%B1%D8%A7%D8%A6%D9%85-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84/3052459				
B13	French	698	IAA	"En essayant d’éradiquer le Hamas à Gaza, Israël est en train de donner le pouvoir au Hamas en Cisjordanie. Le Hamas progresse aussi chez les arabes israéliens (...) Israël est en train de s’autodétruire". L'analyse d'Alain Bauer dans #cdanslair ⬇	“By trying to eradicate Hamas in Gaza, Israel is giving power to Hamas in the West Bank. Hamas is also making progress among Israeli Arabs (...) Israel is in the process of self-destructing.” Alain Bauer's analysis in #cdanslair ⬇	"من خلال محاولتها القضاء على حماس في غزة، تمنح إسرائيل السلطة لحماس في الضفة الغربية. وتحقق حماس أيضًا تقدمًا بين عرب إسرائيل (...) إسرائيل في طور التدمير الذاتي". تحليل آلان باور في #cdanslair ⬇				
B13	French	841	IAA	Le mouvement islamiste armé palestinien affirme «chercher à prolonger la trêve au-delà de ses quatre jours»	The Palestinian armed Islamist movement says it “seeks to extend the truce beyond its four days”	الحركة الإسلامية الفلسطينية المسلحة تقول إنها “تسعى لتمديد التهدئة إلى ما بعد أيامها الأربعة”				
B13	French	904	IAA	Le Premier ministre israélien était pour la première fois en déplacement sur le territoire palestinien depuis le début du conflit entre Israël et le Hamas	The Israeli Prime Minister was for the first time traveling to Palestinian territory since the start of the conflict between Israel and Hamas	وكان رئيس الوزراء الإسرائيلي يسافر للمرة الأولى إلى الأراضي الفلسطينية منذ بدء الصراع بين إسرائيل وحماس				
B13	French	1943	IAA	En prévision d'une offensive terrestre, Israël a ordonné à toute la population du nord de la bande de Gaza d'évacuer plus au sud. Des milliers de personnes ont pris la route ces derniers jours. Les frappes israéliennes dans la bande de Gaza ont tué 2 329 personnes, d'après un dernier bilan diffusé ce 15 octobre par le ministère palestinien de la Santé du Hamas. Ce n’est que le « début » a encore souligné le Premier ministre israélien Benyamin Netanyahu.	In anticipation of a ground offensive, Israel ordered the entire population of the northern Gaza Strip to evacuate further south. Thousands of people have taken to the road in recent days. Israeli strikes in the Gaza Strip have killed 2,329 people, according to a latest report released on October 15 by Hamas' Palestinian Ministry of Health. This is only the “beginning,” Israeli Prime Minister Benyamin Netanyahu emphasized.	وتحسبًا لهجوم بري، أمرت إسرائيل جميع سكان شمال قطاع غزة بالإخلاء إلى الجنوب. وقد خرج الآلاف من الأشخاص إلى الطريق في الأيام الأخيرة. أدت الغارات الإسرائيلية على قطاع غزة إلى مقتل 2329 شخصًا، وفقًا لأحدث تقرير صدر في 15 تشرين الأول/أكتوبر عن وزارة الصحة الفلسطينية التابعة لحركة حماس. وشدد رئيس الوزراء الإسرائيلي بنيامين نتنياهو على أن هذه ليست سوى "البداية".				
B13	French	3079	IAA	J'ai longuement échangé ce soir avec Hala Abou Hassira, ambassadrice de Palestine en France. Nous avons évoqué l’interminable supplice de la population civile de Gaza et la nécessaire intervention de la France et de la communauté internationale pour un cessez le feu immédiat et une solution politique à deux États.	I spoke at length this evening with Hala Abou Hassira, Palestinian ambassador to France. We spoke of the endless torment of the civilian population of Gaza and the necessary intervention of France and the international community for an immediate ceasefire and a two-state political solution.	لقد تحدثت مطولاً هذا المساء مع هالة أبو حصيرة، سفيرة فلسطين في فرنسا. لقد تحدثنا عن العذاب الذي لا نهاية له للسكان المدنيين في غزة والتدخل الضروري لفرنسا والمجتمع الدولي من أجل وقف فوري لإطلاق النار والتوصل إلى حل سياسي على أساس الدولتين.				
B13	French	3087	IAA	Ceux qui veulent, pourront voir le film 👇	Those who want can see the film 👇	اللي يريد يشوف الفيلم 👇				
B13	French	3094	IAA	Plus d’un mois et demi après le 7 octobre, le nombre d’actes antisémite reste élevé. Une vive inquiétude pour la communauté juive qui souhaite aussi qu’un hommage national soit rendu aux victimes françaises du Hamas. Reportage Lazslo Gelabert et David Lemarchand dans #cdanslair	More than a month and a half after October 7, the number of anti-Semitic acts remains high. A deep concern for the Jewish community which also wants a national tribute to be paid to the French victims of Hamas. Report Lazslo Gelabert and David Lemarchand in #cdanslair	بعد مرور أكثر من شهر ونصف على أحداث 7 أكتوبر، لا يزال عدد الأعمال المعادية للسامية مرتفعا. هناك قلق عميق لدى الجالية اليهودية التي تريد أيضًا تقديم تكريم وطني لضحايا حماس الفرنسيين. تقرير عن لازلو جيلابيرت وديفيد ليمارشاند في #cdanslair				
B13	French	3124	IAA	L’Humanité du 11 janvier : Geneviève Legay, procès d’un mensonge d’État 📰 https://boutique.humanite.fr/common/categories/1716	L'Humanité of January 11: Geneviève Legay, trial of a state lie 📰 https://boutique.humanite.fr/common/categories/1716	لومانيتي عدد 11 يناير: جينيفيف ليغاي، محاكمة كذبة الدولة 📰 https://boutique.humanite.fr/common/categories/1716				
B13	French	3138	IAA	Le leader Insoumis, trois fois candidat à la présidentielle et probable candidat en 2027, choisit la confrontation en refusant de qualifier de terroristes les attaques du Hamas.	The Insoumis leader, three times presidential candidate and likely candidate in 2027, chooses confrontation by refusing to qualify Hamas attacks as terrorists.	يختار زعيم إنسوميس، المرشح الرئاسي ثلاث مرات والمرشح المحتمل في عام 2027، المواجهة من خلال رفض وصف هجمات حماس بأنها إرهابية.				
B13	French	3187	IAA	Gaza : le Hamas réclame un "cessez-le-feu complet" avant tout accord avec Israël ➡️ https://l.tf1info.fr/lu7:=:https://www.tf1info.fr/international/gaza-le-hamas-reclame-un-cessez-le-feu-complet-avant-tout-accord-avec-israel-2284443.html	Gaza: Hamas calls for a “complete ceasefire” before any agreement with Israel ➡️ https://l.tf1info.fr/lu7:=:https://www.tf1info.fr/international/gaza-le- hamas-demands-a-complete-ceasefire-before-any-agreement-with-israel-2284443.html	غزة: حماس تدعو إلى "وقف كامل لإطلاق النار" قبل التوصل إلى أي اتفاق مع إسرائيل أ-وقف إطلاق النار الكامل قبل-أي-اتفاق-مع-إسرائيل-2284443.html				
B13	French	3207	IAA	"Kfir venait de fêter ses 22 ans. Une semaine après, l'armée nous a annoncé son décès" Le témoignage de Muriel et Haïm Henri Franco, parents de Kfir Itshak Franco, soldat tombé à Gaza 📰 Lire toute l'actualité sur #i24NEWS ► https://www.i24news.tv/fr	“Kfir had just celebrated his 22nd birthday. A week later, the army announced his death to us” The testimony of Muriel and Haïm Henri Franco, parents of Kfir Itshak Franco, soldier who fell in Gaza 📰 Read all the news on #i24NEWS ► https://www.i24news.tv/fr	"كان كفير قد احتفل للتو بعيد ميلاده الثاني والعشرين. وبعد أسبوع، أعلن لنا الجيش وفاته" شهادة مورييل وحاييم هنري فرانكو، والدا كفير إسحق فرانكو، الجندي الذي سقط في غزة 📰 اقرأ جميع الأخبار على #i24NEWS ► https://www.i24news.tv/fr				
B13	French	3224	IAA	Dans un message sur Instagram, le chanteur israélien reproche à la population gazaouie de ne pas se soulever contre le Hamas	In a message on Instagram, the Israeli singer criticizes the Gazan population for not rising up against Hamas	وفي رسالة على موقع إنستغرام، انتقدت المغنية الإسرائيلية سكان غزة لعدم انتفاضتهم ضد حماس				
B13	French	3238	IAA	Une mise au point après la sortie du Premier ministre israélien, Benyamin Nétanyahou, qui a répété son opposition à une "souveraineté palestinienne" à Gaza	An update after the exit of Israeli Prime Minister Benjamin Netanyahu, who repeated his opposition to “Palestinian sovereignty” in Gaza	تحديث بعد خروج رئيس الوزراء الإسرائيلي بنيامين نتنياهو الذي كرر معارضته لـ”السيادة الفلسطينية” في غزة				
B13	French	3244	IAA	Le premier ministre israélien a répété son opposition à une « souveraineté palestinienne ». Des propos jugés « décevants » par le Royaume-Uni, pour qui « il n’y a pas d’autre option » qu’une solution à deux Etats pour résoudre le conflit.	The Israeli Prime Minister repeated his opposition to “Palestinian sovereignty”. Comments deemed “disappointing” by the United Kingdom, for which “there is no other option” than a two-state solution to resolve the conflict.	وكرر رئيس الوزراء الإسرائيلي معارضته لـ”السيادة الفلسطينية”. التعليقات اعتبرتها المملكة المتحدة "مخيبة للآمال"، حيث "لا يوجد خيار آخر" لها سوى حل الدولتين لحل الصراع.				
