batch	source_language	id	type	team_name	sheet_type	annotator_id	task	label	Notes
B03	Hindi	1312	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1314	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1315	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1318	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1319	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1322	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1324	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1327	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1328	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1336	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1345	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1346	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1347	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1349	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1350	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1351	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1352	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1355	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1357	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1360	MAIN	The CyberEquity Lab	MAIN	4	Bias	Not Applicable	
B03	Hindi	1361	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1364	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1369	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1374	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1376	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1378	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unclear	
B03	Hindi	1381	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1382	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1384	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1385	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1387	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1389	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1392	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1393	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1394	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1396	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1397	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1399	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1401	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1402	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1405	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1406	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1407	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1409	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1410	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1412	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1414	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1415	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1418	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1419	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1420	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1422	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1423	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1424	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against others	
B03	Hindi	1425	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1426	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1427	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1428	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1430	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1431	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1432	MAIN	The CyberEquity Lab	MAIN	4	Bias	Unbiased	
B03	Hindi	1435	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against others	
B03	Hindi	1436	MAIN	The CyberEquity Lab	MAIN	4	Bias	Biased against Palestine	
B03	Hindi	1437	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	1440	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	1444	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1446	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1450	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1452	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1453	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	1456	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1459	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	1463	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	1471	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unclear	
B03	Hindi	1476	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1477	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1517	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unclear	
B03	Hindi	1609	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	1629	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	2375	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unclear	
B03	Hindi	2678	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	2705	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	2714	MAIN	The CyberEquity Lab	MAIN	5	Bias	Not Applicable	
B03	Hindi	2724	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	2741	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	2744	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	2762	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	2867	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	3155	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3241	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3404	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3501	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3541	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3542	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3647	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	3681	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against Palestine	
B03	Hindi	8816	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against others	
B03	Hindi	8925	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9099	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9168	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9284	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9322	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9436	MAIN	The CyberEquity Lab	MAIN	5	Bias	Unbiased	
B03	Hindi	9613	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against others	
B03	Hindi	9760	MAIN	The CyberEquity Lab	MAIN	5	Bias	Biased against others	
B01	English	15	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	24	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	43	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	53	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	English	80	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	92	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	97	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	141	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	174	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	English	277	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	316	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	369	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	English	409	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	499	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	643	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	753	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	798	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	English	865	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	English	1172	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	English	2204	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	10	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	23	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	61	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	Arabic	112	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	Arabic	176	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	301	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	582	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	720	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	815	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	907	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	Arabic	1134	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	1231	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	1575	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	1582	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	1983	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Arabic	2896	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Arabic	3797	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	Arabic	7707	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	Arabic	11644	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B01	Arabic	37826	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	French	49	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	52	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	French	91	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	99	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	French	121	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	French	377	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	640	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	650	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	French	700	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	718	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	851	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	French	926	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	French	927	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	French	1217	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	French	1281	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	French	1520	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	2241	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	French	5264	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	French	5355	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	French	8554	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hebrew	15	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	67	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hebrew	69	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	Hebrew	83	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	111	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	174	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	416	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	4406	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	4423	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	Hebrew	4444	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	Hebrew	5775	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	10685	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	10691	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	Hebrew	10698	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	10733	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hebrew	10734	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hebrew	10772	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B01	Hebrew	10774	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	10991	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hebrew	10998	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	17	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	175	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	192	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B01	Hindi	273	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hindi	337	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hindi	406	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hindi	661	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	Hindi	690	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	701	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B01	Hindi	790	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	805	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	819	IAA	SQUad	IAA-1	1	Bias	Unclear	
B01	Hindi	911	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hindi	964	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	1003	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	1007	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	1646	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	1859	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B01	Hindi	3280	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B01	Hindi	4617	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	English	84	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B02	English	240	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B02	English	374	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	532	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	English	730	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	911	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	987	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	English	1021	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	1059	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	1080	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B02	English	1104	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	English	1113	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B02	English	1135	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	English	1138	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	1152	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	English	2846	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	English	4301	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	English	5817	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	English	6248	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	English	10027	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Arabic	49	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Arabic	230	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Arabic	396	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B02	Arabic	457	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Arabic	505	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	571	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	795	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	912	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	935	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	3381	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	3445	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	3608	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Arabic	4783	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Arabic	5620	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	Arabic	6056	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Arabic	8965	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	Arabic	9070	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Arabic	12916	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B02	Arabic	40541	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Arabic	40741	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	French	83	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	French	106	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B02	French	125	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	French	498	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	833	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	936	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	French	944	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	French	948	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	979	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	French	1436	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	French	1764	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	French	2744	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	French	4368	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	4415	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	4945	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	5520	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	6118	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	French	6319	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	6915	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	French	7538	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Hebrew	34	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	108	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hebrew	109	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	163	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	208	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hebrew	248	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	1071	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	1169	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	1190	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	1223	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	4520	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	4663	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hebrew	4717	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	Hebrew	4869	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hebrew	5044	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	10740	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Hebrew	10826	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Hebrew	10859	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	10939	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hebrew	11839	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	26	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hindi	80	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hindi	95	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Hindi	241	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Hindi	274	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Hindi	1023	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hindi	1073	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	1105	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B02	Hindi	1110	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	1162	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	1167	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hindi	1218	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	2030	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B02	Hindi	2217	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B02	Hindi	2342	IAA	SQUad	IAA-1	1	Bias	Unclear	
B02	Hindi	3007	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	3128	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Hindi	3131	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B02	Hindi	6364	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B02	Hindi	6746	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B03	English	105	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	121	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B03	English	136	IAA	SQUad	IAA-1	1	Bias	Unclear	
B03	English	165	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	453	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	1036	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B03	English	1168	IAA	SQUad	IAA-1	1	Bias	Not Applicable	
B03	English	1176	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	1189	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B03	English	1209	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	1213	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B03	English	1220	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B03	English	1244	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B03	English	1374	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	1648	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B03	English	1809	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	3438	IAA	SQUad	IAA-1	1	Bias	Biased against both Palestine and Israel	
B03	English	5646	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	6911	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	English	8622	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	137	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	272	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	354	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	842	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	1004	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	1016	IAA	SQUad	IAA-1	1	Bias	Biased against Palestine	
B03	Arabic	1017	IAA	SQUad	IAA-1	1	Bias	Unclear	
B03	Arabic	1034	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B03	Arabic	1064	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B03	Arabic	1135	IAA	SQUad	IAA-1	1	Bias	Unbiased	
B03	Arabic	1150	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
B03	Arabic	2073	IAA	SQUad	IAA-1	1	Bias	Biased against others	
B03	Arabic	3677	IAA	SQUad	IAA-1	1	Bias	Biased against Israel	
