Batch	Source Language	ID	Type	Text	English MT	Arabic MT	Annotator ID	Bias	Propaganda	Comments
B15	Hindi	4247	MAIN	हमास को हर कोई जानता है कि ये आतंकी संगठन है. यदि आप हमास के साथ खड़े हैं तो गलत है. यदि आप फिलिस्तीन के साथ खड़े हैं तो वो सही है.: ले. ज. संजय कुलकर्णी (रि.) अस्पताल में हमले में मारे जाने वालों की संख्या कितनी थी ये किसी ने नहीं देखा है, फिर भी इस मुद्दे पर इजरायल के खिलाफ नेरेटिव सेट किया जा रहा है.: पूर्व राजनायिक अशोक सज्जनाहार #IsraelHamasWar #IsraelHamasConflict #ATVideo #PoliticalStockExchange Anjana Om Kashyap	Everyone knows that Hamas is a terrorist organization. If you are standing with Hamas then it is wrong. If you stand with Palestine then that is right.: Lt. J. Sanjay Kulkarni (R) No one has seen the number of people killed in the hospital attack, yet the narrative is being set against Israel on this issue.: Former diplomat Ashok Sajjanahar #IsraelHamasWar #IsraelHamasConflict #ATVideo #PoliticalStockExchange Anjana Om Kashyap	الجميع يعلم أن حماس منظمة إرهابية. إذا كنت تقف مع حماس فهذا خطأ. إذا كنت تقف مع فلسطين فهذا صحيح.: الملازم أول. سانجاي كولكارني (على اليمين) لم ير أحد عدد الأشخاص الذين قتلوا في الهجوم على المستشفى، ومع ذلك يتم وضع الرواية ضد إسرائيل بشأن هذه القضية.: الدبلوماسي السابق أشوك ساجانهار # IsraelHamasWar # IsraelHamasConflict #ATVideo #PoliticalStockExchange أنجانا أوم كاشياب				
B04	Hindi	4248	MAIN	आम नागरिक के भेष में हमास लड़ाकों से सीधी जंग #ADI | #WarCoverageOnTV9 | #IsraelHamasWar	Direct war with Hamas fighters in the guise of civilians #ADI | #WarCoverageOnTV9 | #IsraelHamasWar	حرب مباشرة مع مقاتلي حماس تحت ستار المدنيين #ADI | #تغطية_الحرب_على_TV9 | #حرب_إسرائيل_حماس				
B15	Hindi	4249	MAIN	गाजा युद्ध बाकी है... लेबनान से फ्रंट खुलेगा? #FullandFinal | #WarCoverageOnTV9 | #InternationalNews | #IsraelHamasWar	Gaza war is pending... will front open from Lebanon? #FullandFinal | #WarCoverageOnTV9 | #InternationalNews | #IsraelHamasWar	حرب غزة معلقة.. هل ستفتح الجبهة من لبنان؟ #نهائي_فولان | #تغطية_الحرب_على_TV9 | #أخبار_عالمية | #حرب_إسرائيل_حماس				
B15	Hindi	4251	MAIN	अमेरिका से बड़ा खुलासा..आज गाजा तबाह! #IsraelPalestineWar | #WorldNews	Big revelation from America...Gaza destroyed today! #IsraelPalestineWar #WorldNews	كشف كبير من أمريكا.. غزة دمرت اليوم! #الحرب_الإسرائيلية_الفلسطينية #اخبار العالم				
B02	Arabic	4252	MAIN	إسرائيل تزعم أن حماس خدرت الرهائن لكي يبدوا "سعداء" وإحدى الرهائن تحكي عن دور كلبتها خلال الإحتجاز	Israel claims that Hamas drugged the hostages to make them appear “happy.” One of the hostages tells of the role of her dog during detention.	إسرائيل تزعم أن حماس خدرت الرهائن لكي يبدوا "سعداء" وإحدى الرهائن تحكي عن دور كلبتها خلال الإحتجاز				
B12	English	4252	MAIN	The Israeli army says it is "prepared for any scenario" after killing Hamas commander Saleh al-Arouri.	The Israeli army says it is "prepared for any scenario" after killing Hamas commander Saleh al-Arouri.	ويقول الجيش الإسرائيلي إنه "مستعد لأي سيناريو" بعد مقتل القيادي في حماس صالح العاروري.				
B15	Hindi	4255	MAIN	#BreakingNews▶️ हमास नेताओं से मिला हिजबुल्लाह चीफ ▶️ बेरूत में हुई हमास नेताओं से मुलाकात #IsraelPalestineWar #Israel_under_attack	#BreakingNews ▶️ Hezbollah Chief meets Hamas leaders ▶️ Meets Hamas leaders in Beirut #IsraelPalestineWar #Israel_under_attack	#عاجل ◀️ أمين عام حزب الله يلتقي قادة حماس ◀️ يلتقي قادة حماس في بيروت #الحرب_الإسرائيلية_الفلسطينية #إسرائيل_تتعرض_للهجوم				
B15	Hindi	4256	MAIN	इजराइल-हमास जंग के बीच केरल की एक कंपनी इजराइली पुलिस के लिए यूनिफॉर्म तैयार कर रही है। इस कपंनी का हेडक्वार्टर मुंबई में है। करीब 8 साल पहले इस कंपनी के साथ इजराइल की डील हुई थी। डील फाइनल करने से पहले इजराइल के ​प्रतिनिधि मुंबई आए थे। https://www.bhaskar.com/national/news/israel-hamas-war-kerala-israeli-police-uniform-connection-maryan-apparel-132016420.html	Amidst the Israel-Hamas war, a Kerala company is preparing uniforms for the Israeli police. The headquarters of this company is in Mumbai. Israel had a deal with this company about 8 years ago. Before finalizing the deal, Israeli representatives had come to Mumbai. https://www.bhaskar.com/national/news/israel-hamas-war-kerala-israeli-police-uniform-connection-maryan-apparel-132016420.html	في خضم الحرب بين إسرائيل وحماس، تقوم إحدى الشركات في ولاية كيرالا بإعداد الزي الرسمي للشرطة الإسرائيلية. المقر الرئيسي لهذه الشركة في مومباي. وكانت إسرائيل قد أبرمت صفقة مع هذه الشركة منذ حوالي 8 سنوات. وقبل إتمام الصفقة، جاء ممثلون إسرائيليون إلى مومباي. https://www.bhaskar.com/national/news/israel-hamas-war-kerala-israeli-police-uniform-connection-maryan-apparel-132016420.html				
B15	Hindi	4258	MAIN	धरती दो फाड़, गाजा युद्ध विस्तार गाजा में 'पुतिन फैक्टर' 3 सुपरपावर... 13000 न्यूक्लियर ईरानी 'मुस्लिम कार्ड', इजरायल का संपूर्ण विनाश! शी का हमास कनेक्शन, WW3 का पहला कारण? देखिए #SuperPrimeTime आज रात 07:55 बजे #TV9Bharatvarsh पर Sumaira Khan के साथ	Tearing the earth apart, Gaza war expansion, 'Putin factor' in Gaza, 3 superpowers... 13000 nuclear Iranians, 'Muslim card', complete destruction of Israel! Xi's Hamas connection, the first cause of WW3? Watch #SuperPrimeTime tonight at 07:55 pm on #TV9Bharatvarsh with Sumaira Khan.	تمزيق الأرض، توسع حرب غزة، «عامل بوتين» في غزة، 3 دول عظمى.. 13000 إيراني نووي، «ورقة المسلمين»، تدمير إسرائيل الكامل! علاقة شي بحماس هي السبب الأول للحرب العالمية الثالثة؟ شاهد #SuperPrimeTime الليلة الساعة 07:55 مساءً على #TV9Bharatvarsh مع سميرة خان.				
B10	Arabic	4262	MAIN	مباشر| حماس تشن هجوماً صاروخياً مفاجئاً وتسلل مسلحين إلى إسرائيل #حماس تتبنى الهجوم و#إسرائيل تعلن حالة التأهب مصدر الصور: رويترز	Live| Hamas launches a surprise missile attack and militants infiltrate Israel #Hamas claims responsibility for the attack and #Israel declares a state of alert Image source: Reuters	مباشر| حماس تشن هجوماً صاروخياً مفاجئاً وتسلل مسلحين إلى إسرائيل #حماس تتبنى الهجوم و#إسرائيل تعلن حالة التأهب مصدر الصور: رويترز				
B15	Hindi	4262	MAIN	हमास आतंकी क्या इजरायल हमास की तरह व्यवहार कर सकता है. हमास आतंकी संगठन है. क्या कोई सरकार आतंकवादी हो सकती है...: राजनीतिक विश्लेषक Ashutosh #Israel #America #Palestine #Hamas #IsraelPalestineConflict #IsraelPalestineWar #हल्ला_बोल Anjana Om Kashyap	Hamas terrorists: Can Israel behave like Hamas? Hamas is a terrorist organization. Can a government be a terrorist...: Political analyst Ashutosh #Israel #America #Palestine #Hamas #IsraelPalestineConflict #IsraelPalestineWar #Halla_Bol Anjana Om Kashyap	إرهابيو حماس: هل تستطيع إسرائيل أن تتصرف مثل حماس؟ حماس منظمة إرهابية. هل يمكن للحكومة أن تكون إرهابية...: المحلل السياسي أشوتوش #إسرائيل #أمريكا #فلسطين #حماس #إسرائيل_فلسطين_الصراع #إسرائيل_فلسطين_الحرب #هالا_بول أنجانا أوم كاشياب				
B15	Hindi	4263	MAIN	इजरायल-हमास जंग से जुड़ी बड़ी खबर...गाजा में अबतक 2269 लोगों की मौत, देखें देश की बड़ी खबरें LIVE	Big news related to Israel-Hamas war...2269 people have died in Gaza so far, watch the country's big news LIVE	أخبار كبيرة تتعلق بالحرب بين إسرائيل وحماس.. 2269 شخصًا ماتوا في غزة حتى الآن، شاهدوا أهم أخبار البلاد مباشرة				
B15	Hindi	4265	MAIN	#LIVE | देखिए गाज़ा अस्पताल में हमले की इनसाइड स्टोरी #ATLivestream #Gaza #Israel #Hamas #Palestine	#LIVE | Watch the inside story of the Gaza hospital attack #ATLivestream #Gaza #Israel #Hamas #Palestine	#مباشر | شاهد القصة الداخلية للهجوم على مستشفى غزة #ATLivestream #غزة #إسرائيل #حماس #فلسطين				
B09	Arabic	4266	MAIN	#نتنياهو: لن يكون هناك سلام في الشرق الأوسط قبل القضاء على #حماس #الحدث	#Netanyahu: There will be no peace in the Middle East until the elimination of #Hamas	#نتنياهو: لن يكون هناك سلام في الشرق الأوسط قبل القضاء على #حماس #الحدث				
B15	Hindi	4266	MAIN	गाजा खाली करने की नई डेडलाइन क्या ? #TV9Bharatvarsh	What is the new deadline to vacate Gaza? #TV9Bharatvarsh	ما هو الموعد النهائي الجديد لإخلاء غزة؟ #TV9بهاراتفارش				
B15	Hindi	4268	MAIN	👉 अस्पताल पर हमला... 'हमास पर सवाल' ! 👉 दिल्ली में मुलाकात... बीजिंग 'बेचैन' ! 👉 श्रीराम नगरी में भव्य दिव्य दीपावली देखिए '9 की News' LIVE Nidhi Chaturvedi और Jiya Sharma के साथ #IsraelHamasWar #IndoAmericanRelation #BilateralMeeting #Diwali2023 #Ayodhya #ZeeNews #ZeeLive	👉 Attack on hospital...'Question on Hamas'! 👉 Meeting in Delhi... Beijing 'restless'! 👉 Watch the grand divine Diwali in Shri Ram Nagari with '9 Ki News' LIVE Nidhi Chaturvedi and Jiya Sharma #IsraelHamasWar #IndoAmericanRelation #BilateralMeeting #Diwali2023 #Ayodhya #ZeeNews #ZeeLive	👉 الهجوم على المستشفى.. "سؤال لحماس"! 👉 لقاء في دلهي.. بكين "قلقة"! 👉 شاهد ديوالي الإلهي الكبير في شري رام ناجاري مع بث مباشر لـ "9 Ki News" Nidhi Chaturvedi و Jiya Sharma # IsraelHamasWar #IndoAmericanRelation #BiliterMeeting #Diwali2023 #Ayodhya #ZeeNews #ZeeLive				
B09	English	4269	MAIN	“IDF fighter jets struck the Commander of the Beit Lahia Battalion of Hamas' Northern Brigade.” Read the full story at:	“IDF fighter jets struck the Commander of the Beit Lahia Battalion of Hamas' Northern Brigade.” Read the full story at:	"قصفت طائرات الاحتلال الإسرائيلي قائد كتيبة بيت لاهيا التابعة للواء الشمالي التابع لحركة حماس". إقرأ القصة كاملة على:				
B15	Hindi	4269	MAIN	हमास को इजरायल ने जमीन-आसमान-जल से एक साथ अटैक करने की दी धमकी #IsraelHamasWar #HamasAttacks #IsraelPalestineConflict	Israel threatens to attack Hamas simultaneously from land, sky and water #IsraelHamasWar #HamasAttacks #IsraelPalestineConflict	إسرائيل تهدد بمهاجمة حماس من الأرض والسماء والماء بشكل متزامن				
B01	Arabic	4270	MAIN	كشف رئيس لجنة الشؤون الخارجية بمجلس النواب الأمريكي مايكل ماكول، الأربعاء، تحذير مصر لإسرائيل من احتمال حدوث "أعمال عنف"، حسب وصفه، قبل ثلاثة أيام من عملية "طوفان الأقصى" التي نفَّذتها كتائب عز الدين القسام التابعة لحركة حماس. وقال ماكول: "نعلم أن مصر حذّرت الإسرائيليين قبل ثلاثة أيام من احتمال وقوع حدث مثل هذا. لا أريد أن أخوض في كثير من الأمور السرِّية، أعتقد أن السؤال كان حول مستوى التحذير". كان رئيس الوزراء الإسرائيلي بنيامين نتنياهو، قد وصف التقارير بأنها "كاذبة تماماً".	Chairman of the Foreign Affairs Committee of the US House of Representatives, Michael McCaul, revealed on Wednesday that Egypt had warned Israel of the possibility of “acts of violence,” as he described it, three days before the “Al-Aqsa Flood” operation carried out by the Izz al-Din al-Qassam Brigades, affiliated with the Hamas movement. “We know that Egypt warned the Israelis three days ago that an event like this might occur,” McCaul said. “I don’t want to get into a lot of confidential matters. I think the question was about the level of warning.” Israeli Prime Minister Benjamin Netanyahu had described the reports as "completely false."	كشف رئيس لجنة الشؤون الخارجية بمجلس النواب الأمريكي مايكل ماكول، الأربعاء، تحذير مصر لإسرائيل من احتمال حدوث "أعمال عنف"، حسب وصفه، قبل ثلاثة أيام من عملية "طوفان الأقصى" التي نفَّذتها كتائب عز الدين القسام التابعة لحركة حماس. وقال ماكول: "نعلم أن مصر حذّرت الإسرائيليين قبل ثلاثة أيام من احتمال وقوع حدث مثل هذا. لا أريد أن أخوض في كثير من الأمور السرِّية، أعتقد أن السؤال كان حول مستوى التحذير". كان رئيس الوزراء الإسرائيلي بنيامين نتنياهو، قد وصف التقارير بأنها "كاذبة تماماً".				
B06	Hindi	4270	MAIN	इजरायल-हमास के बीच जारी युद्ध के 100 दिन पूरे हो गए हैं. हालांकि, इसके बावजूद इस युद्ध का कोई अंत नजर नहीं आ रहा है. गाजा पूरी तरह मलबे में तब्दील हो चुका है. इस विनाशकारी युद्ध में अब तक 25000 से ज्यादा लोगों की मौत हो चुकी है. #IsraelHamasWar #BenjaminNetanyahu #Hamas #Israel #India #ABPNews	100 days have been completed in the ongoing war between Israel and Hamas. However, despite this, there is no end in sight to this war. Gaza has been completely reduced to rubble. More than 25,000 people have died so far in this devastating war. #IsraelHamasWar #BenjaminNetanyahu #Hamas #Israel #India #ABPNews	لقد مرت 100 يوم على الحرب المستمرة بين إسرائيل وحماس. ومع ذلك، وعلى الرغم من ذلك، لا توجد نهاية في الأفق لهذه الحرب. لقد تحولت غزة بالكامل إلى أنقاض. ولقي أكثر من 25 ألف شخص حتفهم حتى الآن في هذه الحرب المدمرة. # IsraelHamasWar # بنيامين نتنياهو # حماس # إسرائيل # الهند # ABPNews				
B15	Hindi	4272	MAIN	Full & Final : हमास के साथ अलकायदा, ISIS भी जंग में उतरा ! #FullandFinal | #WarCoverageOnTV9 | #IsraelHamasWar	Full & Final: Al Qaeda and ISIS also entered the war with Hamas! #FullandFinal | #WarCoverageOnTV9 | #IsraelHamasWar	كامل وأخير: القاعدة وداعش دخلا أيضاً في الحرب مع حماس! #نهائي_فولان | #تغطية_الحرب_على_TV9 | #حرب_إسرائيل_حماس				
B15	Hindi	4274	MAIN	#NavBharatWarEXPLOSIVE: गाजा के #Jabalia में IDF का बड़ा एक्शन, हमास के कई आतंकियों को ढेर किया बैटलग्राउंड की हर तस्वीर 'नवभारत' पर सबसे पहले #IsraelHamasWar #Israel #Gaza #IsraelGazaWar #Netanyahu	#NavBharatWarEXPLOSIVE: Big action by IDF in Gaza's #Jabalia, many Hamas terrorists killed. Every picture of the battlefield appeared first on 'NavBharat' #IsraelHamasWar #Israel #Gaza #IsraelGazaWar #Netanyahu	#NavBharatWarEXPLOSIVE: عملية كبيرة للجيش الإسرائيلي في #جباليا بغزة، مقتل العديد من إرهابيي حماس. كل صورة لساحة المعركة ظهرت أولاً على "NavBharat"				
B15	Hindi	4276	MAIN	वॉर जोन आजतक...... देखिये इज़रायल-लेबनान से ग्राउंड रिपोर्ट #Hamas #IsraelPalestineConflict #Israel #Gaza #ATVideo | Gaurav Sawant Ashraf Wani	War Zone AajTak...... See ground report from Israel-Lebanon #Hamas #IsraelPalestineConflict #Israel #Gaza #ATVideo | Gaurav Sawant Ashraf Wani	War Zone AajTak...... انظر التقرير الميداني من إسرائيل-لبنان #Hamas # IsraelPalestineConflict # Israel #Gaza #ATVideo | غوراف ساوانت أشرف واني				
B15	Hindi	4277	MAIN	चीनी दूत झाई जून इजरायल-हमास संघर्ष में युद्ध विराम और शांति वार्ता पर जोर देने के लिए इस आने वाले सप्ताह में मिडिल ईस्ट का दौरा करेंगे. एक रिपोर्ट के अनुसार चीनी मीडिया ने अपने आधिकारिक सोशल मीडिया अकाउंट पर पोस्ट किए गए एक वीडियो में कहा कि वे संघर्ष विराम के लिए विभिन्न पक्षों के साथ समन्वय करने, नागरिकों की रक्षा करने, स्थिति को कम करने और शांति वार्ता को बढ़ावा देने के लिए अगले सप्ताह मध्य पूर्व का दौरा करेंगे. #China #Israel #Hamas #Mossad #IsraelPalestineConflict #HamasAttack #World #ABPNews	Chinese envoy Zhai Jun will visit the Middle East this coming week to push for a ceasefire and peace talks in the Israel-Hamas conflict. According to a report, Chinese media said in a video posted on their official social media accounts that they are working to coordinate with various parties to achieve a ceasefire, protect civilians, de-escalate the situation and promote peace talks. Will visit the Middle East next week. #China #Israel #Hamas #Mossad #IsraelPalestineConflict #HamasAttack #World #ABPNews	من المقرر أن يزور المبعوث الصيني تشاي جون الشرق الأوسط هذا الأسبوع للدفع من أجل وقف إطلاق النار ومحادثات السلام في الصراع بين إسرائيل وحماس. وبحسب تقرير، قالت وسائل إعلام صينية في مقطع فيديو نشرته على حساباتها الرسمية على مواقع التواصل الاجتماعي، إنها تعمل على التنسيق مع مختلف الأطراف لتحقيق وقف إطلاق النار وحماية المدنيين وتهدئة الوضع وتعزيز محادثات السلام. الأسبوع المقبل. #الصين #إسرائيل #حماس #الموساد #الصراع الإسرائيلي الفلسطيني #هجوم حماس #العالم #ABPNews				
B15	Hindi	4278	MAIN	गाजा में इजरायल का रॉकेट और मोर्टार से विध्वंसक हमले #IsraelPalestineWar | #WorldNews | #FullAndFinal	Israel's devastating rocket and mortar attacks in Gaza #IsraelPalestineWar #WorldNews | #FullAndFinal	الهجمات الصاروخية وقذائف الهاون التي شنتها إسرائيل على قطاع غزة #الحرب_الإسرائيلية_الفلسطينية #أخبار_العالم | #الكامل والنهائي				
B15	Hindi	4279	MAIN	युद्ध के बीच इजरायल का बड़ा दावा, गाजा के लोगों पर हमले कर रहा हमास #IsraelPalestineWar | #WorldNews | #FullAndFinal	Israel's big claim amid war, Hamas is attacking the people of Gaza #IsraelPalestineWar #WorldNews | #FullAndFinal	مطالبة إسرائيل الكبيرة وسط الحرب، حماس تهاجم شعب غزة #إسرائيل_فلسطين_الحرب #أخبار_العالم | #الكامل والنهائي				
B15	Hindi	4280	MAIN	पाकिस्तान में गजवा एंड गाजा...अपनी ढपली अपना बाजा पाकिस्तान हमास का फैन...पब्लिक आटे के लिए बेचैन	Ghajwa and Gaza in Pakistan... Apni Dhapli Apna Baja Pakistan Fan of Hamas... Desperate for public flour	غزوة وغزة في باكستان...أبني دبلي أبنا باجا باكستان معجب بحماس...يائس للدقيق العام				
B15	Hindi	4282	MAIN	👉हमास पर अब आख़िरी हमले की तैयारी? 👉रूस-चीन ने शुरुआत कर दी? 👉अरब को एकजुट नहीं कर पाया ईरान? देखिए #Rajpath LIShobhna Yadavdav के साथ #IsraelHamasWar #Iran #Gaza | #ZeeLIVE #ZeeNews	👉Now preparations for the final attack on Hamas? 👉 Have Russia-China started? 👉 Iran could not unite Arab? Watch #Rajpath with LIShobhna Yadavdav #IsraelHamasWar #Iran #Gaza | #ZeeLIVE #ZeeNews	👉الآن الاستعدادات للهجوم النهائي على حماس؟ 👉 هل بدأت روسيا والصين؟ 👉 إيران لم تستطع توحيد العرب؟ شاهد #راجباث مع ليشوبنا يادافداف #حرب_إسرائيل_حماس #إيران #غزة | #زي لايف #زي نيوز				
B15	Hindi	4285	MAIN	Live: Israel-Gaza war: Joe Biden का Israel दौरा | Gaza में बमबारी जारी #israelpalestineconflict #gaza #hamasattack #live	Live: Israel-Gaza war: Joe Biden's visit to Israel Bombing continues in Gaza #israelpalestineconflict #gaza #hamasattack #live	مباشر: الحرب بين إسرائيل وغزة: زيارة جو بايدن لإسرائيل القصف مستمر في غزة #israelpalestineconflict #gaza #hamasattack #live				
B15	Hindi	4286	MAIN	DNA : हमास के खिलाफ इजरायल का 'Operation All-Out'. अब इजरायल करेगा हमास का 'Brain Dead'! #DNA #DNAWithSourabh #Palaestine #Gaza #IsraelHamasWar @saurabhraajjain @vishalpandeyk	DNA: Israel's 'Operation All-Out' against Hamas. Now Israel will 'brain dead' Hamas! #DNA #DNAWithSourabh #Palestine #Gaza #IsraelHamasWar @saurabhraajjain @vishalpandeyk	الحمض النووي: "العملية الشاملة" التي قامت بها إسرائيل ضد حماس. الآن إسرائيل سوف "تموت دماغيا" حماس! #DNA #DNAWithSaurabh #Palestine #Gaza # IsraelHamasWar @saurabhraajjain @vishalpandeyk				
B02	French	4289	MAIN	🇮🇱 Isräel : la ville de Sdérot porte les stigmates des affrontements L'escalade militaire entre l'Etat hébreu et le Hamas a déjà causé près de 1 000 morts, dont 600 en Israël et près de 400 dans la bande de Gaza. Des soldats tués et des bâtiments effondrés étaient visibles dans les rues de Sderot.	🇮🇱 Israel: the city of Sderot bears the scars of the clashes The military escalation between the Jewish state and Hamas has already caused nearly 1,000 deaths, including 600 in Israel and nearly 400 in the Gaza Strip. Killed soldiers and collapsed buildings were visible on the streets of Sderot.	🇮🇱 إسرائيل: مدينة سديروت تحمل ندوب الاشتباكات تسبب التصعيد العسكري بين الدولة اليهودية وحماس في مقتل ما يقرب من 1000 شخص، من بينهم 600 في إسرائيل وحوالي 400 في قطاع غزة. وشوهد الجنود القتلى والمباني المنهارة في شوارع سديروت.				
B03	Arabic	4290	MAIN	تراقب السفارة الأمريكية عن كثب الوضع الأمني ​​نتيجة الصواريخ التي يتم إطلاقها من غزة عبر جنوب ووسط إسرائيل، بما في ذلك تل أبيب والقدس، وتسلل مسلحي حماس. يتم تذكير المواطنين الأمريكيين بأن يظلوا يقظين وأن يتخذوا الخطوات المناسبة لزيادة وعيهم الأمني ​​حيث أن الحوادث الأمنية، بما في ذلك إطلاق قذائف الهاون والصواريخ، غالبًا ما تحدث دون سابق إنذار. https://palestinianaffairs.state.gov/security-alert/ The U.S. Embassy is closely monitoring the security situation as a result of rockets fired from Gaza across southern and central Israel, including Tel Aviv and Jerusalem, and the infiltration of Hamas militants. U.S. citizens are reminded to remain vigilant and take appropriate steps to increase their security awareness as security incidents, including mortar and rocket fire, often take place without warning. https://palestinianaffairs.state.gov/security-alert/	The US Embassy is closely monitoring the security situation as a result of rockets being fired from Gaza through southern and central Israel, including Tel Aviv and Jerusalem, and the infiltration of Hamas militants. American citizens are reminded to remain vigilant and take appropriate steps to increase their security awareness as security incidents, including mortar and rocket launches, often occur without warning. https://palestinianaffairs.state.gov/security-alert/ The U.S. The Embassy is closely monitoring the security situation as a result of rockets fired from Gaza across southern and central Israel, including Tel Aviv and Jerusalem, and the infiltration of Hamas militants. U.S. Citizens are reminded to remain vigilant and take appropriate steps to increase their security awareness as security incidents, including mortar and rocket fire, often take place without warning. https://palestinianaffairs.state.gov/security-alert/	تراقب السفارة الأمريكية عن كثب الوضع الأمني ​​نتيجة الصواريخ التي يتم إطلاقها من غزة عبر جنوب ووسط إسرائيل، بما في ذلك تل أبيب والقدس، وتسلل مسلحي حماس. يتم تذكير المواطنين الأمريكيين بأن يظلوا يقظين وأن يتخذوا الخطوات المناسبة لزيادة وعيهم الأمني ​​حيث أن الحوادث الأمنية، بما في ذلك إطلاق قذائف الهاون والصواريخ، غالبًا ما تحدث دون سابق إنذار. https://palestinianaffairs.state.gov/security-alert/ The U.S. Embassy is closely monitoring the security situation as a result of rockets fired from Gaza across southern and central Israel, including Tel Aviv and Jerusalem, and the infiltration of Hamas militants. U.S. citizens are reminded to remain vigilant and take appropriate steps to increase their security awareness as security incidents, including mortar and rocket fire, often take place without warning. https://palestinianaffairs.state.gov/security-alert/				
B15	Hindi	4290	MAIN	#KahaniKursiKi LIVE | *गाजा को मदद.. इजरायल का समर्थन.. नो कन्फ्यूजन *मोदी की ऐसी डिप्लोमेसी.. रजा एकेडमी भी मुरीद #PMModi #IsraelHamasWar #IsrealPalestineConflict	#KahaniKursiKi LIVE | *Help to Gaza..support of Israel..no confusion *Modi's such diplomacy..Raza Academy also a fan #PMModi #IsraelHamasWar #IsrealPalestineConflict	#كاهاني_كورسيكي بث مباشر | *ساعدوا غزة..دعموا إسرائيل..لا لبس *دبلوماسية مودي..أكاديمية رضا أيضًا من المعجبين #PMModi # IsraelHamasWar #IsrealPalestineConflict				
B02	Arabic	4291	MAIN	مطالب داخل إسرائيل لحكومة نتانياهو بالعمل على استعادة الرهائن من حماس 🇮🇱	Demands inside Israel for the Netanyahu government to work to recover the hostages from Hamas 🇮🇱	مطالب داخل إسرائيل لحكومة نتانياهو بالعمل على استعادة الرهائن من حماس 🇮🇱				
B15	Hindi	4291	MAIN	Super Prime Time : गाजा अब 'धर्मयुद्ध'... 5 महाद्वीपों में बारूद! #SuperPrimeTime | #WarCoverageOnTV9 | #IsraelHamasConflict	Super Prime Time: Gaza now a 'crusade'... Gunpowder in 5 continents! #SuperPrimeTime | #WarCoverageOnTV9 | #IsraelHamasConflict	سوبر برايم تايم: غزة الآن "حرب صليبية".. بارود في 5 قارات! #سوبر_برايم_تايم | #تغطية_الحرب_على_TV9 | #الصراع الإسرائيلي_الحماسي				
B15	Hindi	4292	MAIN	हमास से लड़ाई के बीच..यूक्रेन पर खतरा कैसे बढ़ा? #IsraelAttack #Hamas #Ukraine	Amidst the fight with Hamas...how has the threat to Ukraine increased? #IsraelAttack #Hamas #Ukraine	في ظل القتال مع حماس.. كيف زاد التهديد لأوكرانيا؟ #الهجوم الإسرائيلي #حماس #أوكرانيا				
B15	Hindi	4296	MAIN	हमास लड़ाकों ने IDF पर किया रॉकेट लॉन्चर से हमला #IsraelPalestineWar | #Hamas	Hamas fighters attack IDF with rocket launcher #IsraelPalestineWar #Hamas	مقاتلو حماس يهاجمون جيش الدفاع الإسرائيلي بقاذفة صواريخ #الحرب_الإسرائيلية_الفلسطينية #حماس				
B15	Hindi	4297	MAIN	-गाजा की तैयारी, महायुद्ध की तैयारी ! -जंग में कूदेगा ईरान टाइम्स नाउ नवभारत पर प्रमाण Himanshu Dixit #TNNLive #TimesNowNavbharat #IsraelPalestineWar	-Preparation for Gaza, preparation for the Great War! -Iran will jump into the war, proof on Times Now Navbharat Himanshu Dixit #TNNLive #TimesNowNavbharat #IsraelPalestineWar	-التحضير لغزة، التحضير للحرب الكبرى! -إيران سوف تقفز إلى الحرب، والدليل على ذلك ما ورد في صحيفة Times Now Navbharat Himanshu Dixit #TNNLive #TimesNowNavbharat # IsraelPalestineWar				
B12	English	4299	MAIN	Israel intensified its air strikes in Gaza on Monday and imposed a "complete siege" on the Palestinian enclave on the third day of conflict following the Palestinian Islamic Resistance Movement's (Hamas) Saturday surprise attack on Israel. #Trending For more: https://english.cctv.com/	Israel intensified its air strikes in Gaza on Monday and imposed a "complete siege" on the Palestinian enclave on the third day of conflict following the Palestinian Islamic Resistance Movement's (Hamas) Saturday surprise attack on Israel. #Trending For more: https://english.cctv.com/	كثفت إسرائيل ضرباتها الجوية في غزة يوم الاثنين وفرضت "حصارا كاملا" على القطاع الفلسطيني في اليوم الثالث من الصراع بعد الهجوم المفاجئ الذي شنته حركة المقاومة الإسلامية الفلسطينية (حماس) يوم السبت على إسرائيل. #الرائجة للمزيد: https://english.cctv.com/				
